CASEID,YEAR,STATE,DETOX,TREATMT,OWNERSHP,FEDOWN,SRVC71,SRVC108,SRVC85,SRVC87,SRVC86,OTP,OTPALL,OTPTYPE,COMPSAT,DUI_DWI,ONLYDUI,SIGNLANG,LANG,LANG16,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG9,LANG10,LANG22,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,SRVC33,SRVC63,SRVC62,SRVC113,SRVC114,SRVC115,SRVC61,SRVC31,SRVC32,SRVC116,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,SRVC75,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,FEESCALE,PAYASST,REVCHK3,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,LOC5
5783,2014,KY,0,1,2,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,1,1,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0
5784,2014,KY,0,1,1,,0,0,0,0,0,0,,,M,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5785,2014,KY,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,D,0,0
5786,2014,KY,0,1,2,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0,,,0,,,,,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
5787,2014,KY,1,1,2,,0,0,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,1,0,0,0,1,1,0,0,0,1,1,1,D,1,1,D,0
5788,2014,LA,1,1,1,,1,1,0,1,1,0,0,3,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,D,1
5789,2014,LA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,,,1,0,1,1,0,0,,,,,,0,0,0,1,0,0,0,0,1,D,1
5790,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,D,0
5791,2014,LA,1,1,1,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
5792,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5793,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
5794,2014,LA,0,1,1,,0,0,1,1,1,1,1,3,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
5795,2014,LA,1,1,1,,0,1,1,1,1,1,1,3,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5796,2014,LA,0,1,1,,0,0,1,1,1,1,1,3,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5797,2014,LA,0,1,2,,0,0,0,0,0,0,,,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5798,2014,LA,1,1,1,,0,0,0,1,1,0,0,3,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5799,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,D,1,1,1,1,1,0,0
5800,2014,LA,1,1,1,,1,1,1,1,1,1,0,3,3,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5801,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0
5802,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0
5803,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,,,1,0,0,1,1,0,,,,,,1,1,0,1,0,1,0,0,0,0,1
5804,2014,LA,0,1,2,,0,0,0,0,0,0,,,M,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0
5805,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,D,0
5806,2014,LA,1,1,3,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0,,,1,1,1,0,0,0,,,,,,1,1,0,D,1,1,1,D,1,0,0
5807,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,1,0,0,,,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
5808,2014,LA,0,1,4,,1,0,0,0,0,0,,,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,D,0
5809,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,1,0,0,1,0,0,,,,,,1,1,0,1,0,1,1,0,0,0,1
5810,2014,LA,0,1,2,,0,0,0,0,0,0,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
5811,2014,LA,0,1,1,,0,0,1,1,1,1,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5812,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,1,1,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,D,1,0,1,1,0,0
5813,2014,LA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,1,1,1,0,,,1,0,0,1,0,0,,,,,,0,0,0,1,0,0,0,0,0,D,1
5814,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,D,0
5815,2014,LA,1,1,1,,0,0,0,1,0,0,0,2,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,,,,0,,,,,,0,1,0,1,1,1,0,1,1,0,0
5816,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
5817,2014,LA,0,1,6,2,1,1,0,0,0,0,,,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5818,2014,LA,1,1,1,,1,1,0,0,0,0,,,1,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1
5819,2014,LA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1
5820,2014,LA,0,1,3,,1,0,0,1,0,0,,,M,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0
5821,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,,,,,,1,1,0,1,0,1,0,0,0,D,0
5822,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0
5823,2014,LA,1,1,2,,0,0,0,0,0,0,,,5,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,1,1,0,0,,,,,1,0,0,0,1,0,0,0,0,1,1,1,D,1,1,D,0
5824,2014,LA,1,1,2,,0,0,0,0,0,0,,,M,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,0,,,,,,1,1,0,1,1,1,1,1,1,0,0
5825,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,1,1,D,D,1,D,0
5826,2014,LA,1,1,1,,1,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
5827,2014,LA,0,1,1,,0,0,0,0,0,0,,,M,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5828,2014,LA,0,1,2,,0,0,0,0,0,0,,,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,,,,,,1,1,0,1,1,1,1,0,1,D,1
5829,2014,LA,0,1,2,,0,0,0,0,0,0,,,M,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,D,0
5830,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,D,0
5831,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
5832,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,,,,,,1,1,0,1,0,0,0,0,0,0,0
5833,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,,,,,,0,1,0,1,0,0,0,0,0,0,0
5834,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,D,0
5835,2014,LA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5836,2014,LA,0,1,5,,0,0,0,1,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5837,2014,LA,1,1,1,,1,0,1,1,1,0,0,3,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5838,2014,LA,1,1,1,,1,0,1,1,1,0,0,3,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5839,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,0,0,0,,,,,,0,1,0,1,0,1,0,0,0,0,0
5840,2014,LA,0,1,2,,0,0,0,0,0,0,,,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,0,,,,,,1,1,0,1,1,1,1,0,1,0,1
5841,2014,LA,1,1,1,,1,0,0,1,1,0,0,3,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5842,2014,LA,0,1,2,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,0,,,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,D,1,D,1
5843,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,1,0,1,0,0,0,,,,,,1,1,0,1,0,0,0,0,1,D,0
5844,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,1,D,1,D,0
5845,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,0,0,0,,,,,,0,0,0,1,0,0,0,0,1,0,0
5846,2014,LA,1,1,1,,1,0,0,1,0,0,,,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,,,,,,0,0,0,1,0,0,1,0,1,0,0
5847,2014,LA,0,1,2,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,,,1,0,0,1,0,0,,,,,,1,1,0,1,0,1,0,0,1,0,1
5848,2014,LA,0,1,2,,0,0,0,0,0,0,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5849,2014,LA,0,1,2,,0,0,0,0,0,0,,,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,0,,,,,,1,1,0,1,0,1,0,0,0,D,0
5850,2014,LA,1,1,2,,0,0,0,0,0,0,,,M,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5851,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,D,0
5852,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
5853,2014,LA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,1,0,0,,,0,,,,,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
5854,2014,LA,1,1,1,,1,0,1,1,1,0,0,3,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5855,2014,LA,0,1,4,,1,0,0,0,0,0,,,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,D,0
5856,2014,LA,0,1,5,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5857,2014,LA,0,1,5,,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0
5858,2014,LA,1,1,1,,1,1,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5859,2014,LA,1,1,1,,1,0,1,1,1,0,0,3,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5860,2014,LA,0,1,2,,0,0,0,0,0,0,,,M,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
5861,2014,LA,1,1,1,,0,1,0,1,1,0,,,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,D,0,1,0,0
5862,2014,LA,1,1,6,1,1,0,0,0,0,0,,,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,D,D,D,D,1,1,D,0
5863,2014,LA,0,1,1,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5864,2014,LA,0,1,3,,1,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,0,0,0,,,,,,1,1,0,1,0,1,0,1,1,0,0
5865,2014,LA,0,1,2,,0,0,0,0,0,0,,,2,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,1,0,,,1,0,0,1,1,0,,,,,,1,1,0,0,1,1,0,0,0,D,0
5866,2014,LA,0,1,1,,0,0,0,1,0,0,0,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,0,1,0,0,0,D,0,1,D,0,D,0,0
5867,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,D,1,0,0,0,0,0
5868,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5869,2014,LA,1,1,1,,0,0,0,1,1,0,0,2,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,0,,,,,,0,0,0,1,1,1,1,1,1,D,0
5870,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0
5871,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,0,,,0,,,,,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
5872,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,D,1,1,D,1,D,0
5873,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,0,,,0,,,,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5874,2014,LA,1,1,1,,1,1,0,1,1,0,0,3,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,,,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,D,1
5875,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,D,0
5876,2014,LA,0,1,3,,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0
5877,2014,LA,0,1,4,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
5878,2014,LA,1,1,1,,1,1,0,1,0,0,0,2,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,D,0
5879,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
5880,2014,LA,0,1,1,,0,0,0,0,0,0,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,,,0,,,,,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0
5881,2014,LA,1,1,1,,0,0,0,0,0,0,,,2,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,1,1,1,1,1,0,,,,,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0
5882,2014,LA,0,1,2,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5883,2014,LA,0,1,1,,0,0,0,0,0,0,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,0,,,0,,,,,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
5884,2014,LA,0,1,3,,0,0,0,0,0,0,,,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
5885,2014,LA,0,1,1,,0,0,0,0,0,0,,,M,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,,,0,,,,,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
5886,2014,LA,0,1,2,,0,0,0,0,0,0,,,2,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
5887,2014,LA,0,1,1,,1,1,0,1,1,0,0,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,1,0,1,1,0,1,0,1,0,1,D,1,1,D,0
5888,2014,LA,0,1,1,,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,D,0
